id,loan_amnt,funded_amnt,term,int_rate,installment,emp_length,home_ownership,annual_inc,loan_status,purpose,addr_state,dti,delinq_2yrs,earliest_cr_line,mths_since_last_delinq,open_acc,revol_bal,total_acc,out_prncp,total_pymnt,total_rec_prncp,total_rec_int
1110996,4500,4500, 36 months,8.90%,142.89,3 years,OWN,54000,Fully Paid,credit_card,NC,24.44,0,09/03/2002 5:05,NA,11,23210,22,0,4796.1,4500,296.1
1111351,8000,8000, 36 months,13.49%,271.45,< 1 year,MORTGAGE,39600,Current,car,HI,19.03,0,09/04/2002 11:15,NA,12,9106,17,2803.07,6774.01,5196.93,1577.08
1111595,6000,6000, 36 months,12.42%,200.5,6 years,MORTGAGE,91000,Current,debt_consolidation,IL,20.99,0,17/01/1989 11:19,NA,21,26434,37,2081.99,5002.42,3918.01,1084.41
1111836,6400,6400, 36 months,7.51%,199.11,4 years,RENT,54000,Charged Off,debt_consolidation,CA,9.44,0,12/08/2001 12:33,NA,6,18529,18,0,1587.28,1296.1,291.18
1112033,4000,4000, 36 months,12.69%,134.18,10+ years,MORTGAGE,66000,Charged Off,wedding,NJ,21.09,0,28/10/1998 10:39,NA,11,10054,29,0,800.82,563.07,237.75
1112352,16000,16000, 36 months,14.65%,551.91,4 years,RENT,65000,Current,credit_card,TX,21.24,0,13/09/1998 7:06,NA,17,19432,43,7537.42,11570.37,8462.58,3107.79
1112552,28000,28000, 36 months,6.62%,859.71,3 years,MORTGAGE,90000,Fully Paid,debt_consolidation,TX,15.76,0,28/07/1987 7:28,NA,8,22480,20,0,29480.44,28000,1480.44
1112771,9600,9600, 36 months,17.58%,345.05,n/a,MORTGAGE,37600,Current,debt_consolidation,MI,18.96,2,27/01/1993 7:10,21,8,6559,22,3791.2,8253.36,5808.8,2444.56
1113226,28000,28000, 36 months,18.55%,1020.01,< 1 year,MORTGAGE,160000,Current,credit_card,CA,12.01,1,31/05/1998 12:41,18,12,15969,29,11100,24471.6,16900,7571.6
1113673,27575,27575, 36 months,7.90%,862.83,6 years,MORTGAGE,83000,Fully Paid,debt_consolidation,CA,21.43,0,13/05/1990 3:05,NA,20,1397,58,0,29924.12,27575,2349.12
1113958,16000,16000, 60 months,11.71%,353.58,9 years,RENT,38985,Current,credit_card,VA,24.53,0,16/06/1995 7:49,NA,14,16446,24,10451.1,8821.98,5548.89,3273.09
1114392,3000,3000, 36 months,7.90%,93.88,4 years,MORTGAGE,30720,Current,debt_consolidation,CO,23.28,0,06/11/2002 7:51,NA,10,25650,29,998.75,2339.98,2001.25,338.73
1114693,7000,7000, 36 months,8.90%,222.28,4 years,OWN,28000,Late (31-120 days),debt_consolidation,IL,19.2,0,27/10/1987 9:18,NA,7,6908,17,2951.74,4882.24,4048.26,833.98
1115074,5000,5000, 36 months,7.51%,155.56,< 1 year,MORTGAGE,27200,Current,debt_consolidation,MI,14.12,0,28/11/1998 2:06,NA,6,5718,13,1656.02,3880.12,3343.98,536.14
1115417,17000,17000, 36 months,7.90%,531.94,9 years,MORTGAGE,77000,Current,small_business,TX,19.23,0,26/04/1982 2:54,NA,12,58851,48,5630.74,13293.46,11369.26,1924.2
1115786,14125,14125, 36 months,13.49%,479.27,10+ years,RENT,43000,Current,debt_consolidation,CA,24.41,0,25/10/1993 7:11,NA,18,27814,26,4952.7,11954.94,9172.29,2782.65
1116044,11000,11000, 36 months,12.12%,365.99,1 year,MORTGAGE,82000,Fully Paid,debt_consolidation,CA,3.37,0,12/10/1996 1:24,NA,2,7657,7,0,12755.05,11000,1755.05
1116332,18000,18000, 36 months,14.27%,617.57,10+ years,RENT,63700,Fully Paid,debt_consolidation,NY,17.22,0,27/12/2004 10:45,NA,8,12828,11,0,21081.73,18000,3052.17
1116539,8000,8000, 36 months,7.51%,248.89,6 years,MORTGAGE,28000,Current,major_purchase,MO,7.39,0,04/09/2003 3:10,73,7,4812,10,2655.31,6201.61,5344.69,856.92
1116856,6075,6075, 36 months,12.42%,203,8 years,OWN,24000,Current,credit_card,MI,22.1,0,28/01/2005 12:32,NA,12,12964,17,2108.1,5064.92,3966.9,1098.02
1117188,10200,10200, 36 months,6.03%,310.45,6 years,OWN,42000,Current,debt_consolidation,MA,17.77,1,18/05/2001 9:55,12,13,16803,22,3899.34,7137.82,6300.66,837.16
1117569,21000,21000, 60 months,21.48%,573.81,2 years,OWN,53000,Current,other,CA,11.69,0,01/05/2005 2:29,NA,3,5658,3,15441.44,13167.5,5558.56,7608.94
1117847,12275,12275, 36 months,10.65%,399.84,3 years,RENT,40000,Current,debt_consolidation,CA,22.26,0,30/12/1998 1:10,64,7,10111,20,4190.83,9973.44,8084.17,1889.27
1118065,35000,35000, 36 months,12.69%,1174.07,3 years,RENT,190000,Fully Paid,debt_consolidation,CA,0.13,0,21/11/1994 7:40,NA,3,136,12,0,36083.63,35000,1083.63
1118382,10000,10000, 36 months,7.90%,312.91,9 years,RENT,40000,Current,credit_card,MA,20.58,0,16/01/1996 9:04,NA,4,7973,15,3316.31,7814.83,6683.69,1131.14
1118731,4000,4000, 36 months,13.11%,134.99,10+ years,RENT,49000,Current,house,FL,8.84,0,04/02/1998 4:02,NA,7,7059,11,1518.83,3228.72,2481.17,747.55
1118942,11000,11000, 36 months,6.03%,334.8,2 years,MORTGAGE,30000,Current,debt_consolidation,MO,9.49,0,04/04/2004 7:17,NA,6,5770,15,3576.98,8366.4,7423.02,943.38
1119153,8000,8000, 36 months,11.71%,264.61,8 years,RENT,55000,Fully Paid,credit_card,KY,20.66,0,21/11/2000 8:25,NA,13,10129,43,0,9191.68,8000,1191.68
1119451,4125,4125, 36 months,7.51%,128.34,3 years,MORTGAGE,47000,Current,debt_consolidation,NH,10.93,0,19/02/2001 9:55,NA,11,16626,26,1374.68,3191.22,2750.32,440.9
1119690,15000,15000, 36 months,14.65%,517.42,5 years,MORTGAGE,44000,Current,debt_consolidation,MI,20.07,0,24/06/2000 2:11,NA,11,13843,20,5308.09,12918.7,9691.91,3226.79
1119935,15000,15000, 36 months,7.90%,469.36,1 year,RENT,31200,Current,wedding,MA,16.04,0,10/01/2003 1:56,NA,7,2820,18,4968.98,11728.72,10031.02,1697.7
1120117,10000,10000, 36 months,12.12%,332.72,10+ years,MORTGAGE,55000,Current,debt_consolidation,MN,13.51,0,14/02/2001 7:21,48,9,7279,14,6002.1,5317.97,3997.9,1320.07
1120315,35000,35000, 36 months,19.03%,1283.5,2 years,MORTGAGE,98400,Fully Paid,small_business,CA,15.93,5,27/12/1999 4:22,20,12,21816,23,0,44231.08,35000,9231.08
1120476,5000,5000, 36 months,7.62%,155.81,3 years,RENT,88000,Current,debt_consolidation,GA,20.07,1,10/08/1994 8:30,22,9,25223,19,1802.07,3730.8,3197.93,532.87
1120662,12000,12000, 36 months,10.65%,390.88,10+ years,OWN,55000,Current,debt_consolidation,WY,17.39,0,14/11/1990 6:47,NA,7,30667,18,4094.12,9753.52,7905.88,1847.64
1120853,2400,2400, 36 months,9.91%,77.34,4 years,OWN,62000,Late (31-120 days),debt_consolidation,FL,15.66,0,05/08/1998 6:01,75,7,4704,19,1213.9,1557.61,1186.1,356.58
1121010,16950,16950, 36 months,12.69%,568.59,1 year,RENT,31200,Fully Paid,debt_consolidation,FL,16,0,29/11/1999 7:34,NA,10,14069,19,0,18685.73,16950,1735.73
1121307,20000,20000, 60 months,17.27%,499.96,1 year,MORTGAGE,88000,Current,debt_consolidation,HI,8.09,0,19/07/1990 11:31,NA,11,19466,31,13986.48,11966.88,6013.52,5953.36
1121700,24000,24000, 60 months,19.03%,622.97,10+ years,RENT,90000,Current,debt_consolidation,CA,3.63,0,19/11/2001 11:07,NA,6,8568,15,17019.25,14872.59,6980.74,7891.85
1122041,13000,13000, 36 months,14.27%,446.02,4 years,RENT,73000,Current,debt_consolidation,NY,8.27,0,08/12/1997 3:36,30,13,12653,22,4976.75,10682.64,8023.25,2659.39
1122318,8500,8500, 36 months,11.71%,281.15,n/a,RENT,16594,Current,debt_consolidation,AZ,7.95,0,20/06/2001 6:41,NA,3,8562,14,2933.04,7010.75,5566.96,1443.79
1122717,7050,7050, 36 months,8.90%,223.87,< 1 year,RENT,20000,Current,credit_card,TX,13.62,0,07/07/1998 1:35,NA,4,7704,10,2570.75,5361.12,4479.25,881.87
1122866,21000,21000, 60 months,19.42%,549.62,3 years,MORTGAGE,57000,Current,debt_consolidation,FL,16.19,0,20/05/2007 11:00,NA,6,6266,10,14612.76,13710.5,6387.24,7323.26
1123062,10000,10000, 36 months,7.51%,311.11,< 1 year,RENT,35000,Current,credit_card,CA,8.13,0,18/05/1996 10:00,NA,7,9153,14,3594.58,7456.32,6405.42,1050.9
1123288,35000,35000, 36 months,17.58%,1257.98,10+ years,RENT,417000,Fully Paid,small_business,MI,0.72,0,09/09/2003 11:02,NA,11,21463,12,0,39691.38,35000,4691.38
1123691,15000,15000, 36 months,7.90%,469.36,< 1 year,RENT,93600,Current,wedding,DC,4.85,0,19/10/2001 2:40,NA,6,4280,7,5403.82,11258.16,9596.18,1661.98
1123913,21000,21000, 36 months,9.91%,676.73,7 years,MORTGAGE,80000,Fully Paid,debt_consolidation,FL,7.41,0,08/10/1986 6:20,72,5,13325,22,0,23634.86,21000,2634.86
1124181,10000,10000, 36 months,12.42%,334.16,2 years,OWN,110000,Current,debt_consolidation,SC,19.76,0,06/04/1987 7:50,NA,16,36400,47,3767.93,7999.92,6232.07,1767.85
1124486,6000,6000, 36 months,15.96%,210.83,9 years,RENT,150000,Current,major_purchase,NJ,16.78,0,04/03/1982 7:11,52,18,33977,28,2336.48,5042.64,3663.52,1379.12
1124809,35000,35000, 36 months,8.90%,1111.37,6 years,OWN,110000,Current,home_improvement,PA,1.36,0,10/12/1997 9:41,NA,6,3493,17,12735.73,26647.92,22264.27,4383.65
1125115,8000,8000, 60 months,13.49%,184.04,2 years,RENT,70000,Fully Paid,small_business,CA,12.65,1,25/10/2000 5:57,20,6,5940,22,0,9154.93,8000,1154.93
1125356,10725,10725, 36 months,8.90%,340.56,n/a,RENT,43200,Fully Paid,small_business,CA,7.03,0,07/05/2004 9:46,NA,6,8944,12,0,11607.81,10725,882.81
1125584,8800,8800, 36 months,12.42%,294.06,4 years,OWN,40000,Current,credit_card,IL,20.13,0,02/01/2005 8:33,NA,7,11347,18,3316.36,7039.2,5483.65,1555.55
1125853,7500,7500, 36 months,12.42%,250.62,1 year,RENT,33280,Current,debt_consolidation,AZ,8.65,0,05/01/2007 7:58,NA,5,6193,9,2843.33,6001.29,4656.67,1329.63
1126406,30000,30000, 36 months,16.29%,1059.02,10+ years,RENT,105000,Current,debt_consolidation,AK,15.45,0,05/09/2006 7:59,NA,8,11118,11,11669.72,25394.88,18330.28,7064.6
1126681,8400,8400, 36 months,6.03%,255.66,n/a,OWN,31200,Current,other,CA,13.19,0,23/02/1984 12:50,NA,8,20109,20,2976.12,6128.88,5423.88,705
1127794,6400,6400, 36 months,9.91%,206.24,3 years,MORTGAGE,63800,Current,credit_card,CA,6.08,0,08/04/2004 7:53,NA,7,12558,11,2361.53,4932,4038.47,893.53
1128047,4000,4000, 36 months,16.77%,142.16,5 years,RENT,34000,Current,debt_consolidation,AR,18.46,0,09/01/2004 8:52,66,6,3055,15,92.92,4813.59,3907.08,906.51
1128394,10400,10400, 36 months,12.69%,348.87,2 years,RENT,71000,Current,credit_card,WA,10.12,0,02/06/1988 12:38,NA,8,24217,13,3890.16,8374.96,6509.84,1865.12
1128725,10000,10000, 36 months,7.90%,312.91,10+ years,MORTGAGE,34000,Current,debt_consolidation,CA,17.49,0,21/11/2001 11:54,NA,11,20933,28,3605.23,7502.25,6394.77,1107.48
1129061,4000,4000, 36 months,6.03%,121.75,5 years,MORTGAGE,115000,Fully Paid,home_improvement,NJ,6.55,0,27/12/2000 10:52,NA,10,6544,16,0,4177.6,4000,177.6
1129376,18000,18000, 36 months,14.65%,620.9,8 years,MORTGAGE,124800,Current,credit_card,MN,9.53,1,08/12/1998 4:42,8,12,28382,27,7438.04,14258.85,10561.96,3696.89
1129624,10000,10000, 36 months,10.65%,325.74,5 years,RENT,34000,Current,debt_consolidation,TX,12.56,1,27/09/1989 2:25,19,5,14087,9,3700.26,7807.68,6299.74,1507.94
1130022,11200,11200, 36 months,9.91%,360.92,10+ years,OWN,55000,Fully Paid,credit_card,FL,8.51,0,18/11/2002 9:57,NA,14,10440,25,0,11471.56,11200,271.56
1130305,14000,14000, 36 months,9.91%,451.15,2 years,RENT,25356,Charged Off,small_business,NC,16.56,0,02/08/1994 1:22,NA,4,0,4,0,928.49,335.17,115.49
1130572,25000,25000, 36 months,16.29%,882.51,10+ years,MORTGAGE,140000,Current,debt_consolidation,NJ,9.19,0,25/08/1991 1:08,52,10,35180,21,9727.72,21158.4,15272.28,5886.12
1130823,35000,35000, 60 months,21.28%,952.39,< 1 year,MORTGAGE,80000.04,Fully Paid,house,MO,14.47,0,12/01/2004 4:05,51,14,19946,20,0,40929.44,35000,5929.44
1131018,33000,33000, 36 months,7.62%,1028.33,2 years,MORTGAGE,110000,Current,major_purchase,FL,5.43,0,14/08/2007 7:33,NA,7,4315,7,12816.45,23623.21,20183.55,3439.66
1131430,34475,34475, 60 months,11.71%,761.84,7 years,MORTGAGE,73000,Current,house,MD,17.19,0,06/03/1994 8:04,NA,11,21744,30,23042.35,18268.8,11432.65,6836.15
1131688,9000,9000, 60 months,11.71%,198.89,6 years,RENT,70000,Current,major_purchase,NY,9.61,0,19/11/2002 10:03,NA,5,10,15,6017.04,4763.57,2982.96,1780.61
1132029,10000,10000, 36 months,7.51%,311.11,10+ years,MORTGAGE,65000,Current,credit_card,MN,19.2,0,05/04/1994 2:30,46,9,18917,29,3597.68,7452.72,6402.33,1050.39
1132251,6000,6000, 36 months,8.90%,190.52,3 years,RENT,30499,Current,credit_card,WI,18.88,0,24/12/2001 6:21,NA,9,11876,10,1976.3,4765.77,4023.7,742.07
1132771,25300,25300, 36 months,9.91%,815.3,7 years,MORTGAGE,75000,Current,home_improvement,PA,5.63,0,04/02/2000 5:22,NA,11,2164,27,9291.87,19549.92,16008.13,3541.79
1132995,5000,5000, 36 months,13.49%,169.66,< 1 year,RENT,80000,Charged Off,debt_consolidation,FL,9.66,0,06/08/2005 7:34,NA,4,4070,14,0,1914.72,1186.56,499.94
1133792,10000,10000, 36 months,12.69%,335.45,3 years,MORTGAGE,88000,Current,home_improvement,CA,11.55,0,31/05/2001 10:47,39,8,5165,27,3776.65,8031.6,6223.35,1808.25
1134543,14000,14000, 36 months,6.62%,429.86,5 years,MORTGAGE,113000,Fully Paid,small_business,NC,1.32,0,04/12/1989 6:41,36,15,1540,36,0,14562.54,14000,562.54
1134817,7700,7700, 36 months,17.58%,276.76,2 years,RENT,44000,Current,small_business,CA,19.04,0,19/10/2008 11:30,NA,6,526,7,3041.32,6619.2,4658.68,1960.52
1135373,5000,5000, 36 months,8.90%,158.77,1 year,RENT,62000,Fully Paid,debt_consolidation,DC,8.59,0,08/02/2005 9:46,NA,4,11847,4,0,5578.7,5000,578.7
1135763,5000,5000, 36 months,8.90%,158.77,3 years,RENT,55000,Current,vacation,NH,10.31,0,29/07/2001 3:01,NA,4,4634,15,1825.16,3799.92,3174.84,625.08
1136226,14000,14000, 36 months,12.42%,467.82,3 years,RENT,32000,Fully Paid,debt_consolidation,OH,11.3,0,05/08/2006 4:14,NA,8,8931,9,0,16144.05,14000,2144.05
1136794,14000,14000, 36 months,10.65%,456.03,10+ years,MORTGAGE,114000,Current,home_improvement,NJ,5.3,0,18/09/1997 7:27,NA,5,681,17,5191.6,10916.88,8808.4,2108.48
1137178,12000,12000, 36 months,8.90%,381.04,4 years,RENT,34000,Current,debt_consolidation,CA,18.07,0,26/07/1993 5:05,31,9,11054,23,4711.57,8756.66,7288.42,1468.24
1137482,3500,3500, 36 months,12.69%,117.41,10+ years,MORTGAGE,80000,Fully Paid,debt_consolidation,IL,13.29,0,27/03/2002 12:24,NA,5,22630,9,0,3537.4,3500,37.4
1137769,11200,11200, 36 months,7.90%,350.46,5 years,RENT,35000,Current,other,AZ,14.04,0,19/10/1997 2:53,NA,7,1400,11,4038.99,8401.2,7161,1240.2
1138179,3000,3000, 36 months,10.65%,97.72,9 years,RENT,30000,Current,car,CA,20.32,0,09/02/2005 7:12,NA,9,9430,24,1112.92,2338.8,1887.08,451.72
1138431,10000,10000, 36 months,8.90%,317.54,n/a,RENT,46000,Current,credit_card,CA,20.8,0,17/07/1988 6:20,29,13,16224,20,3926.24,7297.26,6073.76,1223.5
1138771,9000,9000, 36 months,15.27%,313.18,7 years,RENT,40000,Charged Off,small_business,MD,4.9,0,06/05/2006 11:36,NA,7,6383,10,0,5479.85,3828.4,1651.45
1139109,21000,21000, 36 months,12.42%,701.73,1 year,RENT,125000,Current,debt_consolidation,TX,21.33,0,14/11/1998 2:48,46,11,26044,27,7896.13,16821.12,13103.88,3717.24
1139438,8000,8000, 36 months,17.27%,286.3,2 years,MORTGAGE,71000,Current,debt_consolidation,TX,16.55,0,27/05/2002 8:02,NA,5,17647,7,3143.98,6857.86,4856.02,2001.84
1139611,6000,6000, 36 months,9.91%,193.35,2 years,RENT,35000,Current,car,NJ,20.57,0,08/09/2005 7:58,NA,7,4110,8,2206.78,4632.48,3793.22,839.26
1139871,16500,16500, 60 months,11.71%,364.62,6 years,MORTGAGE,85000,Current,credit_card,GA,17.86,0,19/04/1998 1:12,NA,12,10378,34,11032.12,8737.44,5467.88,3269.56
1140044,6000,6000, 36 months,6.62%,184.23,5 years,MORTGAGE,53000,Fully Paid,debt_consolidation,CA,4.3,0,07/01/2006 10:58,NA,14,4386,29,0,6526.94,6000,526.94
1140372,18000,18000, 36 months,7.90%,563.23,< 1 year,RENT,42000,Fully Paid,debt_consolidation,UT,13.71,0,18/01/2004 4:28,NA,8,14199,14,0,19720.87,18000,1720.87
1140581,10000,10000, 36 months,12.12%,332.72,5 years,RENT,50000,Current,credit_card,OH,23.48,0,08/04/2006 9:43,NA,9,10885,13,3748.31,7977.6,6251.69,1725.91
1140849,8000,8000, 36 months,14.27%,274.48,2 years,RENT,57000,Charged Off,debt_consolidation,NY,12.42,0,25/03/2003 10:07,NA,4,5469,22,0,2300.43,1297.32,618.44
1141122,8000,8000, 36 months,15.96%,281.1,3 years,RENT,42000,Charged Off,credit_card,NY,6.91,0,06/01/1995 2:22,40,10,8311,31,0,6329.18,4958.62,1370.56
1141464,20000,20000, 36 months,8.90%,635.07,5 years,RENT,120000,Charged Off,debt_consolidation,CA,10.34,0,28/11/1997 3:28,NA,8,13576,26,0,2538.32,1967.19,571.13
1141686,20000,20000, 36 months,7.90%,625.81,< 1 year,OWN,92000,Current,small_business,AL,10.47,0,27/10/1996 4:59,NA,10,12626,11,7201.5,15015.12,12798.5,2216.62
1141984,21850,21850, 36 months,8.90%,693.81,8 years,MORTGAGE,84000,Current,credit_card,TX,13.14,0,19/04/2004 8:17,NA,12,16168,28,7956.42,16629.12,13893.57,2735.55
1142280,3600,3600, 36 months,7.90%,112.65,6 years,RENT,75000,Fully Paid,debt_consolidation,GA,9.28,0,29/03/1991 8:30,NA,17,20985,25,0,3885.27,3600,285.27
1142502,16500,16500, 36 months,19.99%,613.12,10+ years,RENT,33716.8,Fully Paid,debt_consolidation,KS,14.44,0,19/08/1998 9:32,NA,18,15185,26,0,20947.55,16500,4447.55
1142773,15000,15000, 36 months,15.31%,522.26,2 years,MORTGAGE,120000,Fully Paid,debt_consolidation,CA,10.1,0,29/06/2002 11:10,NA,7,8645,21,0,17402.84,15000,2402.84
1143076,5400,5400, 36 months,10.74%,176.13,6 years,MORTGAGE,30000,Charged Off,debt_consolidation,CA,13.1,0,05/12/2006 12:40,NA,9,7589,16,0,1581.93,1189.81,392.12
1143317,13600,13600, 36 months,6.03%,413.93,< 1 year,RENT,55000,Fully Paid,credit_card,CA,26.24,0,06/11/2000 3:27,42,8,16420,20,0,14303.76,13600,703.76
1143606,10000,10000, 36 months,13.67%,340.18,10+ years,MORTGAGE,50000,Current,credit_card,LA,23.02,0,06/11/2000 4:36,NA,12,14000,35,3796.96,8161.92,6203.04,1958.88
1143881,10775,10775, 36 months,6.62%,330.84,4 years,MORTGAGE,60000,Current,debt_consolidation,CA,20.57,0,28/08/2002 7:06,NA,10,9332,24,3841.92,7927.68,6933.08,994.6
1144140,35000,35000, 36 months,17.99%,1265.16,10+ years,MORTGAGE,170000,Fully Paid,debt_consolidation,NY,22.12,0,29/01/1991 7:33,NA,14,97310,32,0,39723.69,35000,4723.69
1144317,10000,10000, 36 months,12.12%,332.72,10+ years,MORTGAGE,1.00E+05,Current,debt_consolidation,PA,14.12,0,23/10/2003 9:08,NA,12,14795,24,3747.93,7978.08,6252.07,1726.01
1144650,23850,23850, 60 months,21.48%,651.68,4 years,MORTGAGE,51000,Fully Paid,other,NY,18.75,1,08/10/2000 11:36,15,23,37251,43,0,31851.47,23850,8001.47
1144913,10000,10000, 60 months,13.99%,232.64,5 years,MORTGAGE,46000,Current,car,MA,14.14,0,08/03/1978 1:42,33,11,6892,25,6813.4,5572.56,3186.6,2385.96
1145235,15000,15000, 36 months,13.99%,512.6,2 years,MORTGAGE,57000,Default,debt_consolidation,CA,18.95,0,11/12/2005 3:34,NA,15,13797,26,7875.15,9723.25,7124.85,2598.4
1145401,25000,25000, 60 months,13.11%,570.24,6 years,RENT,87000,Current,debt_consolidation,NY,28.15,0,07/01/1984 5:42,NA,14,19598,21,16898.84,13683.12,8101.17,5581.95
1145641,2400,2400, 36 months,7.90%,75.1,n/a,RENT,18000,Fully Paid,debt_consolidation,OH,18.6,0,07/09/2006 9:48,NA,14,1927,15,0,2563.15,2400,163.15
1146037,6000,6000, 36 months,9.76%,192.93,2 years,RENT,30000,Current,debt_consolidation,CA,8.44,0,21/04/2004 10:32,NA,5,2647,9,2204.09,4621.92,3795.91,826.01
1146295,25000,25000, 60 months,18.55%,642.34,6 years,RENT,2.00E+05,Current,small_business,CA,9.18,1,10/05/1995 1:13,12,6,21202,16,17638.17,15404.64,7361.83,8042.81
1146724,15000,15000, 36 months,13.99%,512.6,10+ years,MORTGAGE,52000,Fully Paid,credit_card,OH,11.95,0,04/03/1996 3:41,NA,12,14225,36,0,18006.93,15000,3006.93
1146902,18000,18000, 36 months,14.65%,620.9,10+ years,RENT,72000,Current,debt_consolidation,NJ,24.34,0,31/03/1991 7:03,NA,9,17141,35,6904.8,14883.84,11095.2,3788.64
1147091,20000,20000, 36 months,13.67%,680.36,5 years,MORTGAGE,85000,Fully Paid,debt_consolidation,CA,16.79,0,08/03/2001 10:20,NA,21,20182,44,0,21288.25,20000,1288.25
1147277,20000,20000, 36 months,14.09%,684.43,10+ years,MORTGAGE,107000,Current,home_improvement,NJ,6.58,0,30/08/2001 6:28,NA,10,14198,26,10495.72,12999.04,9504.28,3494.76
1147615,10000,10000, 36 months,12.12%,332.72,10+ years,MORTGAGE,41252,Charged Off,credit_card,FL,16.47,0,24/10/1998 11:02,NA,7,19756,25,0,1661.5,1180.75,480.75
1147853,20000,20000, 36 months,9.76%,643.1,10+ years,RENT,76000,Current,debt_consolidation,NJ,15.6,0,10/09/2000 4:06,NA,11,24779,47,5947.72,16760.48,14052.29,2708.19
1148071,18700,18700, 60 months,21.48%,510.97,10+ years,MORTGAGE,92000,Fully Paid,debt_consolidation,VA,16.21,1,24/05/1998 6:18,15,19,9471,37,0,21894.1,18700,3194.1
1148364,3000,3000, 36 months,6.03%,91.31,n/a,OWN,21120,Current,debt_consolidation,PA,17.25,0,31/07/1991 3:14,NA,14,13030,23,1062.96,2188.8,1937.04,251.76
1148705,25000,25000, 36 months,13.11%,843.68,10+ years,RENT,77890,Fully Paid,debt_consolidation,MN,12.9,0,15/01/2000 4:36,NA,14,22585,20,0,28745.04,25000,3745.04
1148989,6000,6000, 36 months,14.65%,206.97,3 years,RENT,31000,Fully Paid,credit_card,CA,7.16,1,01/06/2008 11:01,22,6,6526,8,0,6902.7,6000,902.7
1149277,16000,16000, 36 months,10.74%,521.86,< 1 year,RENT,65000,Charged Off,debt_consolidation,NY,23.82,0,28/09/1997 11:12,NA,16,31372,31,0,4689.09,3526.77,1162.32
1149582,4000,4000, 36 months,12.12%,133.09,5 years,RENT,36000,Current,debt_consolidation,FL,15,0,07/06/1990 4:15,30,15,20584,34,1501.56,3188.16,2498.44,689.72
1149852,10200,10200, 36 months,13.67%,346.98,8 years,MORTGAGE,90000,Charged Off,credit_card,CA,9.33,0,05/10/1996 12:39,74,9,5380,27,0,2917.75,1671.09,756.79
1150093,12000,12000, 36 months,6.62%,368.45,4 years,RENT,35000,Current,car,PA,26.38,0,07/11/2001 10:59,NA,11,12010,51,4272.84,8835.67,7727.16,1108.51
1150404,13000,13000, 36 months,7.90%,406.78,4 years,RENT,45000,Charged Off,small_business,CA,2.14,0,10/06/2001 2:05,26,6,3182,13,0,2299.06,1296.99,329.45
1150685,10000,10000, 36 months,10.74%,326.16,4 years,MORTGAGE,31000,Current,credit_card,CA,18.5,0,10/12/1989 6:16,65,12,13914,19,3708.05,7811.97,6291.95,1520.02
1150922,18500,18500, 60 months,12.12%,412.65,n/a,OWN,50000,Current,debt_consolidation,CA,14.62,0,27/08/1992 3:49,NA,10,29791,19,12416.53,9880.14,6083.47,3796.67
1151051,9600,9600, 36 months,7.90%,300.39,< 1 year,RENT,50000,Current,debt_consolidation,TX,17.22,0,22/01/1982 8:14,NA,14,14323,17,3245.39,7404.11,6354.61,1049.5
1151678,16000,16000, 60 months,20.99%,432.77,10+ years,MORTGAGE,43000,Current,debt_consolidation,NY,18.39,1,23/05/1999 2:22,9,9,8917,17,11506.89,10341.12,4493.11,5848.01
1152006,5400,5400, 36 months,18.25%,195.91,1 year,RENT,51996,Fully Paid,car,SC,3.42,0,16/04/2006 4:15,NA,12,5128,15,0,6433.27,5400,1033.27
1152320,2000,2000, 36 months,19.22%,73.54,< 1 year,RENT,74400,Current,debt_consolidation,TX,12.87,0,06/02/2008 9:40,NA,4,7484,6,804.8,1753.23,1195.2,558.03
1152619,24000,24000, 60 months,18.55%,616.65,6 years,MORTGAGE,86830,Current,debt_consolidation,NY,20.58,0,26/03/1993 12:34,36,13,32879,26,16942.19,14768.09,7057.81,7710.28
1152911,8000,8000, 36 months,13.99%,273.39,10+ years,MORTGAGE,110000,Current,home_improvement,KY,10.88,0,17/09/1994 2:46,52,10,18546,34,3063.03,6536.98,4936.97,1600.01
